Tahiti Completion Time (ms);Devastator Completion Time (ms);AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms);Matrix Width (elements);Matrix Height (elements);Branch count (per thread);Read accesses to global memory (per thread);Write accesses to global memory (per thread);Read accesses to local memory (per thread);Write accesses to local memory (per thread);Read accesses to constant memory (per thread);Arithmetic operations (per thread);Logic operations (per thread);Bitwise operations (per thread);Comparison operations (per thread);Pown operations (per thread);Sqrt operations (per thread);Hypot operations (per thread);Data size transf from host to device (bytes);Data size transf from device to host (bytes);Data size allocated locally (bytes);Global work size dim 1 (number of threads);Global work size dim 2 (number of threads);Global work size dim 3 (number of threads);Local work size dim 1 (number of threads);Local work size dim 2 (number of threads);Local work size dim 3 (number of threads);Kernel calls;Computation density;Memory access density
6,07;6,18;3,55;1124;1124;1;1124;1;0;0;0;2248;0;0;1;0;0;0;5053504;4496;0;1152;1;1;64;1;1;1;0,512;0,256
6,62;6,56;3,51;1126;1126;1;1126;1;0;0;0;2252;0;0;1;0;0;0;5071504;4504;0;1152;1;1;64;1;1;1;0,511;0,256
5,57;6,17;3,51;1128;1128;1;1128;1;0;0;0;2256;0;0;1;0;0;0;5089536;4512;0;1152;1;1;64;1;1;1;0,510;0,255
6,92;5,65;3,42;1130;1130;1;1130;1;0;0;0;2260;0;0;1;0;0;0;5107600;4520;0;1152;1;1;64;1;1;1;0,509;0,255
6,11;6,16;3,96;1132;1132;1;1132;1;0;0;0;2264;0;0;1;0;0;0;5125696;4528;0;1152;1;1;64;1;1;1;0,508;0,254
6,72;6,21;3,72;1134;1134;1;1134;1;0;0;0;2268;0;0;1;0;0;0;5143824;4536;0;1152;1;1;64;1;1;1;0,507;0,254
5,93;5,97;3,54;1136;1136;1;1136;1;0;0;0;2272;0;0;1;0;0;0;5161984;4544;0;1152;1;1;64;1;1;1;0,507;0,253
6,96;6,18;3,58;1138;1138;1;1138;1;0;0;0;2276;0;0;1;0;0;0;5180176;4552;0;1152;1;1;64;1;1;1;0,506;0,253
6,72;6,69;3,67;1140;1140;1;1140;1;0;0;0;2280;0;0;1;0;0;0;5198400;4560;0;1152;1;1;64;1;1;1;0,505;0,252
7,19;5,85;3,95;1142;1142;1;1142;1;0;0;0;2284;0;0;1;0;0;0;5216656;4568;0;1152;1;1;64;1;1;1;0,504;0,252
5,79;6,17;3,37;1144;1144;1;1144;1;0;0;0;2288;0;0;1;0;0;0;5234944;4576;0;1152;1;1;64;1;1;1;0,503;0,252
6,89;6,20;3,74;1146;1146;1;1146;1;0;0;0;2292;0;0;1;0;0;0;5253264;4584;0;1152;1;1;64;1;1;1;0,502;0,251
6,10;6,08;3,85;1148;1148;1;1148;1;0;0;0;2296;0;0;1;0;0;0;5271616;4592;0;1152;1;1;64;1;1;1;0,501;0,251
7,15;6,00;4,07;1150;1150;1;1150;1;0;0;0;2300;0;0;1;0;0;0;5290000;4600;0;1152;1;1;64;1;1;1;0,500;0,250
5,73;7,94;4,03;1152;1152;1;1152;1;0;0;0;2304;0;0;1;0;0;0;5308416;4608;0;1152;1;1;64;1;1;1;0,500;0,250
7,04;6,08;3,63;1154;1154;1;1154;1;0;0;0;2308;0;0;1;0;0;0;5326864;4616;0;1216;1;1;64;1;1;1;0,526;0,263
6,56;6,49;3,56;1156;1156;1;1156;1;0;0;0;2312;0;0;1;0;0;0;5345344;4624;0;1216;1;1;64;1;1;1;0,525;0,263
7,09;6,40;3,88;1158;1158;1;1158;1;0;0;0;2316;0;0;1;0;0;0;5363856;4632;0;1216;1;1;64;1;1;1;0,525;0,262
6,33;6,48;4,33;1160;1160;1;1160;1;0;0;0;2320;0;0;1;0;0;0;5382400;4640;0;1216;1;1;64;1;1;1;0,524;0,262
7,00;6,12;3,63;1162;1162;1;1162;1;0;0;0;2324;0;0;1;0;0;0;5400976;4648;0;1216;1;1;64;1;1;1;0,523;0,261
6,35;5,79;3,56;1164;1164;1;1164;1;0;0;0;2328;0;0;1;0;0;0;5419584;4656;0;1216;1;1;64;1;1;1;0,522;0,261
7,34;5,83;3,72;1166;1166;1;1166;1;0;0;0;2332;0;0;1;0;0;0;5438224;4664;0;1216;1;1;64;1;1;1;0,521;0,260
6,59;6,89;4,12;1168;1168;1;1168;1;0;0;0;2336;0;0;1;0;0;0;5456896;4672;0;1216;1;1;64;1;1;1;0,520;0,260
7,55;6,66;3,75;1170;1170;1;1170;1;0;0;0;2340;0;0;1;0;0;0;5475600;4680;0;1216;1;1;64;1;1;1;0,519;0,260
6,52;6,50;3,53;1172;1172;1;1172;1;0;0;0;2344;0;0;1;0;0;0;5494336;4688;0;1216;1;1;64;1;1;1;0,518;0,259
7,43;5,80;4,09;1174;1174;1;1174;1;0;0;0;2348;0;0;1;0;0;0;5513104;4696;0;1216;1;1;64;1;1;1;0,517;0,259
5,87;6,81;4,46;1176;1176;1;1176;1;0;0;0;2352;0;0;1;0;0;0;5531904;4704;0;1216;1;1;64;1;1;1;0,517;0,258
7,80;6,77;3,78;1178;1178;1;1178;1;0;0;0;2356;0;0;1;0;0;0;5550736;4712;0;1216;1;1;64;1;1;1;0,516;0,258
6,48;6,29;3,92;1180;1180;1;1180;1;0;0;0;2360;0;0;1;0;0;0;5569600;4720;0;1216;1;1;64;1;1;1;0,515;0,257
7,45;6,06;4,31;1182;1182;1;1182;1;0;0;0;2364;0;0;1;0;0;0;5588496;4728;0;1216;1;1;64;1;1;1;0,514;0,257
6,54;6,15;3,98;1184;1184;1;1184;1;0;0;0;2368;0;0;1;0;0;0;5607424;4736;0;1216;1;1;64;1;1;1;0,513;0,257
7,43;6,56;3,99;1186;1186;1;1186;1;0;0;0;2372;0;0;1;0;0;0;5626384;4744;0;1216;1;1;64;1;1;1;0,512;0,256
6,03;6,93;4,28;1188;1188;1;1188;1;0;0;0;2376;0;0;1;0;0;0;5645376;4752;0;1216;1;1;64;1;1;1;0,511;0,256
7,20;5,92;4,06;1190;1190;1;1190;1;0;0;0;2380;0;0;1;0;0;0;5664400;4760;0;1216;1;1;64;1;1;1;0,510;0,255
6,31;6,80;4,30;1192;1192;1;1192;1;0;0;0;2384;0;0;1;0;0;0;5683456;4768;0;1216;1;1;64;1;1;1;0,510;0,255
7,08;7,31;3,75;1194;1194;1;1194;1;0;0;0;2388;0;0;1;0;0;0;5702544;4776;0;1216;1;1;64;1;1;1;0,509;0,254
6,19;6,40;4,18;1196;1196;1;1196;1;0;0;0;2392;0;0;1;0;0;0;5721664;4784;0;1216;1;1;64;1;1;1;0,508;0,254
7,56;5,68;4,03;1198;1198;1;1198;1;0;0;0;2396;0;0;1;0;0;0;5740816;4792;0;1216;1;1;64;1;1;1;0,507;0,254
6,39;6,53;4,03;1200;1200;1;1200;1;0;0;0;2400;0;0;1;0;0;0;5760000;4800;0;1216;1;1;64;1;1;1;0,506;0,253
7,19;6,56;3,83;1202;1202;1;1202;1;0;0;0;2404;0;0;1;0;0;0;5779216;4808;0;1216;1;1;64;1;1;1;0,505;0,253
6,46;6,01;4,03;1204;1204;1;1204;1;0;0;0;2408;0;0;1;0;0;0;5798464;4816;0;1216;1;1;64;1;1;1;0,505;0,252
7,41;6,37;3,95;1206;1206;1;1206;1;0;0;0;2412;0;0;1;0;0;0;5817744;4824;0;1216;1;1;64;1;1;1;0,504;0,252
5,88;7,17;4,21;1208;1208;1;1208;1;0;0;0;2416;0;0;1;0;0;0;5837056;4832;0;1216;1;1;64;1;1;1;0,503;0,251
7,17;6,72;4,06;1210;1210;1;1210;1;0;0;0;2420;0;0;1;0;0;0;5856400;4840;0;1216;1;1;64;1;1;1;0,502;0,251
6,49;6,65;4,20;1212;1212;1;1212;1;0;0;0;2424;0;0;1;0;0;0;5875776;4848;0;1216;1;1;64;1;1;1;0,501;0,251
7,42;6,26;3,67;1214;1214;1;1214;1;0;0;0;2428;0;0;1;0;0;0;5895184;4856;0;1216;1;1;64;1;1;1;0,500;0,250
6,84;6,76;3,88;1216;1216;1;1216;1;0;0;0;2432;0;0;1;0;0;0;5914624;4864;0;1216;1;1;64;1;1;1;0,500;0,250
7,00;6,37;3,67;1218;1218;1;1218;1;0;0;0;2436;0;0;1;0;0;0;5934096;4872;0;1280;1;1;64;1;1;1;0,525;0,263
6,38;6,68;3,71;1220;1220;1;1220;1;0;0;0;2440;0;0;1;0;0;0;5953600;4880;0;1280;1;1;64;1;1;1;0,524;0,262
7,01;6,75;3,94;1222;1222;1;1222;1;0;0;0;2444;0;0;1;0;0;0;5973136;4888;0;1280;1;1;64;1;1;1;0,523;0,262
6,72;6,72;3,52;1224;1224;1;1224;1;0;0;0;2448;0;0;1;0;0;0;5992704;4896;0;1280;1;1;64;1;1;1;0,522;0,261
7,48;6,36;4,04;1226;1226;1;1226;1;0;0;0;2452;0;0;1;0;0;0;6012304;4904;0;1280;1;1;64;1;1;1;0,522;0,261
6,94;6,76;4,42;1228;1228;1;1228;1;0;0;0;2456;0;0;1;0;0;0;6031936;4912;0;1280;1;1;64;1;1;1;0,521;0,260
7,60;6,63;3,94;1230;1230;1;1230;1;0;0;0;2460;0;0;1;0;0;0;6051600;4920;0;1280;1;1;64;1;1;1;0,520;0,260
6,42;7,14;4,27;1232;1232;1;1232;1;0;0;0;2464;0;0;1;0;0;0;6071296;4928;0;1280;1;1;64;1;1;1;0,519;0,260
7,18;6,57;4,36;1234;1234;1;1234;1;0;0;0;2468;0;0;1;0;0;0;6091024;4936;0;1280;1;1;64;1;1;1;0,518;0,259
6,74;6,90;4,02;1236;1236;1;1236;1;0;0;0;2472;0;0;1;0;0;0;6110784;4944;0;1280;1;1;64;1;1;1;0,517;0,259
7,27;6,46;4,55;1238;1238;1;1238;1;0;0;0;2476;0;0;1;0;0;0;6130576;4952;0;1280;1;1;64;1;1;1;0,517;0,258
6,38;6,99;3,96;1240;1240;1;1240;1;0;0;0;2480;0;0;1;0;0;0;6150400;4960;0;1280;1;1;64;1;1;1;0,516;0,258
7,53;6,24;4,17;1242;1242;1;1242;1;0;0;0;2484;0;0;1;0;0;0;6170256;4968;0;1280;1;1;64;1;1;1;0,515;0,257
6,69;6,95;4,21;1244;1244;1;1244;1;0;0;0;2488;0;0;1;0;0;0;6190144;4976;0;1280;1;1;64;1;1;1;0,514;0,257
7,46;6,38;3,96;1246;1246;1;1246;1;0;0;0;2492;0;0;1;0;0;0;6210064;4984;0;1280;1;1;64;1;1;1;0,513;0,257
6,94;7,51;4,35;1248;1248;1;1248;1;0;0;0;2496;0;0;1;0;0;0;6230016;4992;0;1280;1;1;64;1;1;1;0,512;0,256
7,84;6,74;4,15;1250;1250;1;1250;1;0;0;0;2500;0;0;1;0;0;0;6250000;5000;0;1280;1;1;64;1;1;1;0,512;0,256
6,41;6,32;3,76;1252;1252;1;1252;1;0;0;0;2504;0;0;1;0;0;0;6270016;5008;0;1280;1;1;64;1;1;1;0,511;0,255
7,30;6,94;4,30;1254;1254;1;1254;1;0;0;0;2508;0;0;1;0;0;0;6290064;5016;0;1280;1;1;64;1;1;1;0,510;0,255
6,59;6,55;4,14;1256;1256;1;1256;1;0;0;0;2512;0;0;1;0;0;0;6310144;5024;0;1280;1;1;64;1;1;1;0,509;0,255
7,08;7,22;4,56;1258;1258;1;1258;1;0;0;0;2516;0;0;1;0;0;0;6330256;5032;0;1280;1;1;64;1;1;1;0,508;0,254
6,65;6,93;5,16;1260;1260;1;1260;1;0;0;0;2520;0;0;1;0;0;0;6350400;5040;0;1280;1;1;64;1;1;1;0,508;0,254
8,00;6,69;3,57;1262;1262;1;1262;1;0;0;0;2524;0;0;1;0;0;0;6370576;5048;0;1280;1;1;64;1;1;1;0,507;0,253
6,67;6,89;4,40;1264;1264;1;1264;1;0;0;0;2528;0;0;1;0;0;0;6390784;5056;0;1280;1;1;64;1;1;1;0,506;0,253
7,91;6,97;4,09;1266;1266;1;1266;1;0;0;0;2532;0;0;1;0;0;0;6411024;5064;0;1280;1;1;64;1;1;1;0,505;0,253
6,72;7,47;3,80;1268;1268;1;1268;1;0;0;0;2536;0;0;1;0;0;0;6431296;5072;0;1280;1;1;64;1;1;1;0,504;0,252
7,62;6,97;3,53;1270;1270;1;1270;1;0;0;0;2540;0;0;1;0;0;0;6451600;5080;0;1280;1;1;64;1;1;1;0,504;0,252
6,58;7,23;3,57;1272;1272;1;1272;1;0;0;0;2544;0;0;1;0;0;0;6471936;5088;0;1280;1;1;64;1;1;1;0,503;0,251
7,75;7,30;3,90;1274;1274;1;1274;1;0;0;0;2548;0;0;1;0;0;0;6492304;5096;0;1280;1;1;64;1;1;1;0,502;0,251
6,80;6,93;4,08;1276;1276;1;1276;1;0;0;0;2552;0;0;1;0;0;0;6512704;5104;0;1280;1;1;64;1;1;1;0,501;0,251
7,85;6,77;4,18;1278;1278;1;1278;1;0;0;0;2556;0;0;1;0;0;0;6533136;5112;0;1280;1;1;64;1;1;1;0,500;0,250
6,71;8,81;3,59;1280;1280;1;1280;1;0;0;0;2560;0;0;1;0;0;0;6553600;5120;0;1280;1;1;64;1;1;1;0,500;0,250
7,69;6,81;4,37;1282;1282;1;1282;1;0;0;0;2564;0;0;1;0;0;0;6574096;5128;0;1344;1;1;64;1;1;1;0,524;0,262
7,14;7,38;3,72;1284;1284;1;1284;1;0;0;0;2568;0;0;1;0;0;0;6594624;5136;0;1344;1;1;64;1;1;1;0,523;0,261
7,36;6,66;4,03;1286;1286;1;1286;1;0;0;0;2572;0;0;1;0;0;0;6615184;5144;0;1344;1;1;64;1;1;1;0,522;0,261
6,75;6,73;4,19;1288;1288;1;1288;1;0;0;0;2576;0;0;1;0;0;0;6635776;5152;0;1344;1;1;64;1;1;1;0,521;0,261
7,63;6,54;3,86;1290;1290;1;1290;1;0;0;0;2580;0;0;1;0;0;0;6656400;5160;0;1344;1;1;64;1;1;1;0,521;0,260
6,41;7,58;3,78;1292;1292;1;1292;1;0;0;0;2584;0;0;1;0;0;0;6677056;5168;0;1344;1;1;64;1;1;1;0,520;0,260
7,61;6,74;4,21;1294;1294;1;1294;1;0;0;0;2588;0;0;1;0;0;0;6697744;5176;0;1344;1;1;64;1;1;1;0,519;0,259
6,92;6,94;4,57;1296;1296;1;1296;1;0;0;0;2592;0;0;1;0;0;0;6718464;5184;0;1344;1;1;64;1;1;1;0,518;0,259
7,64;6,56;4,05;1298;1298;1;1298;1;0;0;0;2596;0;0;1;0;0;0;6739216;5192;0;1344;1;1;64;1;1;1;0,517;0,259
6,85;7,25;4,01;1300;1300;1;1300;1;0;0;0;2600;0;0;1;0;0;0;6760000;5200;0;1344;1;1;64;1;1;1;0,517;0,258
7,75;7,44;4,23;1302;1302;1;1302;1;0;0;0;2604;0;0;1;0;0;0;6780816;5208;0;1344;1;1;64;1;1;1;0,516;0,258
7,11;7,39;4,92;1304;1304;1;1304;1;0;0;0;2608;0;0;1;0;0;0;6801664;5216;0;1344;1;1;64;1;1;1;0,515;0,257
8,14;7,27;4,13;1306;1306;1;1306;1;0;0;0;2612;0;0;1;0;0;0;6822544;5224;0;1344;1;1;64;1;1;1;0,514;0,257
6,58;7,31;3,98;1308;1308;1;1308;1;0;0;0;2616;0;0;1;0;0;0;6843456;5232;0;1344;1;1;64;1;1;1;0,513;0,257
7,33;7,17;3,88;1310;1310;1;1310;1;0;0;0;2620;0;0;1;0;0;0;6864400;5240;0;1344;1;1;64;1;1;1;0,513;0,256
6,90;7,25;3,97;1312;1312;1;1312;1;0;0;0;2624;0;0;1;0;0;0;6885376;5248;0;1344;1;1;64;1;1;1;0,512;0,256
7,90;7,37;3,83;1314;1314;1;1314;1;0;0;0;2628;0;0;1;0;0;0;6906384;5256;0;1344;1;1;64;1;1;1;0,511;0,256
6,85;7,37;4,41;1316;1316;1;1316;1;0;0;0;2632;0;0;1;0;0;0;6927424;5264;0;1344;1;1;64;1;1;1;0,510;0,255
7,55;7,14;3,68;1318;1318;1;1318;1;0;0;0;2636;0;0;1;0;0;0;6948496;5272;0;1344;1;1;64;1;1;1;0,509;0,255
6,49;7,32;4,15;1320;1320;1;1320;1;0;0;0;2640;0;0;1;0;0;0;6969600;5280;0;1344;1;1;64;1;1;1;0,509;0,254
7,78;6,94;4,26;1322;1322;1;1322;1;0;0;0;2644;0;0;1;0;0;0;6990736;5288;0;1344;1;1;64;1;1;1;0,508;0,254
6,94;7,67;4,30;1324;1324;1;1324;1;0;0;0;2648;0;0;1;0;0;0;7011904;5296;0;1344;1;1;64;1;1;1;0,507;0,254
7,24;7,05;4,16;1326;1326;1;1326;1;0;0;0;2652;0;0;1;0;0;0;7033104;5304;0;1344;1;1;64;1;1;1;0,506;0,253
6,50;7,54;3,98;1328;1328;1;1328;1;0;0;0;2656;0;0;1;0;0;0;7054336;5312;0;1344;1;1;64;1;1;1;0,506;0,253
7,48;7,30;4,36;1330;1330;1;1330;1;0;0;0;2660;0;0;1;0;0;0;7075600;5320;0;1344;1;1;64;1;1;1;0,505;0,252
7,29;6,92;4,32;1332;1332;1;1332;1;0;0;0;2664;0;0;1;0;0;0;7096896;5328;0;1344;1;1;64;1;1;1;0,504;0,252
7,50;7,10;4,43;1334;1334;1;1334;1;0;0;0;2668;0;0;1;0;0;0;7118224;5336;0;1344;1;1;64;1;1;1;0,503;0,252
7,10;7,88;4,26;1336;1336;1;1336;1;0;0;0;2672;0;0;1;0;0;0;7139584;5344;0;1344;1;1;64;1;1;1;0,503;0,251
7,69;7,71;4,48;1338;1338;1;1338;1;0;0;0;2676;0;0;1;0;0;0;7160976;5352;0;1344;1;1;64;1;1;1;0,502;0,251
7,14;7,52;4,63;1340;1340;1;1340;1;0;0;0;2680;0;0;1;0;0;0;7182400;5360;0;1344;1;1;64;1;1;1;0,501;0,251
7,93;6,94;4,30;1342;1342;1;1342;1;0;0;0;2684;0;0;1;0;0;0;7203856;5368;0;1344;1;1;64;1;1;1;0,500;0,250
7,47;7,93;4,50;1344;1344;1;1344;1;0;0;0;2688;0;0;1;0;0;0;7225344;5376;0;1344;1;1;64;1;1;1;0,500;0,250
7,83;7,11;4,35;1346;1346;1;1346;1;0;0;0;2692;0;0;1;0;0;0;7246864;5384;0;1408;1;1;64;1;1;1;0,523;0,261
7,27;7,14;5,52;1348;1348;1;1348;1;0;0;0;2696;0;0;1;0;0;0;7268416;5392;0;1408;1;1;64;1;1;1;0,522;0,261
8,77;7,82;4,42;1350;1350;1;1350;1;0;0;0;2700;0;0;1;0;0;0;7290000;5400;0;1408;1;1;64;1;1;1;0,521;0,261
7,17;7,31;4,26;1352;1352;1;1352;1;0;0;0;2704;0;0;1;0;0;0;7311616;5408;0;1408;1;1;64;1;1;1;0,520;0,260
7,54;7,14;4,61;1354;1354;1;1354;1;0;0;0;2708;0;0;1;0;0;0;7333264;5416;0;1408;1;1;64;1;1;1;0,520;0,260
6,98;7,40;4,45;1356;1356;1;1356;1;0;0;0;2712;0;0;1;0;0;0;7354944;5424;0;1408;1;1;64;1;1;1;0,519;0,259
7,88;7,19;4,54;1358;1358;1;1358;1;0;0;0;2716;0;0;1;0;0;0;7376656;5432;0;1408;1;1;64;1;1;1;0,518;0,259
7,10;7,71;4,30;1360;1360;1;1360;1;0;0;0;2720;0;0;1;0;0;0;7398400;5440;0;1408;1;1;64;1;1;1;0,517;0,259
7,79;7,18;4,66;1362;1362;1;1362;1;0;0;0;2724;0;0;1;0;0;0;7420176;5448;0;1408;1;1;64;1;1;1;0,517;0,258
7,33;8,01;4,11;1364;1364;1;1364;1;0;0;0;2728;0;0;1;0;0;0;7441984;5456;0;1408;1;1;64;1;1;1;0,516;0,258
7,76;7,52;4,31;1366;1366;1;1366;1;0;0;0;2732;0;0;1;0;0;0;7463824;5464;0;1408;1;1;64;1;1;1;0,515;0,257
7,25;7,58;4,54;1368;1368;1;1368;1;0;0;0;2736;0;0;1;0;0;0;7485696;5472;0;1408;1;1;64;1;1;1;0,514;0,257
8,37;7,50;3,94;1370;1370;1;1370;1;0;0;0;2740;0;0;1;0;0;0;7507600;5480;0;1408;1;1;64;1;1;1;0,513;0,257
7,10;7,58;4,08;1372;1372;1;1372;1;0;0;0;2744;0;0;1;0;0;0;7529536;5488;0;1408;1;1;64;1;1;1;0,513;0,256
7,95;7,70;3,95;1374;1374;1;1374;1;0;0;0;2748;0;0;1;0;0;0;7551504;5496;0;1408;1;1;64;1;1;1;0,512;0,256
6,95;7,93;4,24;1376;1376;1;1376;1;0;0;0;2752;0;0;1;0;0;0;7573504;5504;0;1408;1;1;64;1;1;1;0,511;0,256
7,97;7,56;4,18;1378;1378;1;1378;1;0;0;0;2756;0;0;1;0;0;0;7595536;5512;0;1408;1;1;64;1;1;1;0,511;0,255
7,08;7,93;4,21;1380;1380;1;1380;1;0;0;0;2760;0;0;1;0;0;0;7617600;5520;0;1408;1;1;64;1;1;1;0,510;0,255
7,99;7,43;4,19;1382;1382;1;1382;1;0;0;0;2764;0;0;1;0;0;0;7639696;5528;0;1408;1;1;64;1;1;1;0,509;0,255
7,36;7,91;4,08;1384;1384;1;1384;1;0;0;0;2768;0;0;1;0;0;0;7661824;5536;0;1408;1;1;64;1;1;1;0,508;0,254
8,17;7,52;4,17;1386;1386;1;1386;1;0;0;0;2772;0;0;1;0;0;0;7683984;5544;0;1408;1;1;64;1;1;1;0,508;0,254
7,94;7,66;3,86;1388;1388;1;1388;1;0;0;0;2776;0;0;1;0;0;0;7706176;5552;0;1408;1;1;64;1;1;1;0,507;0,253
7,79;7,67;4,31;1390;1390;1;1390;1;0;0;0;2780;0;0;1;0;0;0;7728400;5560;0;1408;1;1;64;1;1;1;0,506;0,253
7,26;7,96;3,66;1392;1392;1;1392;1;0;0;0;2784;0;0;1;0;0;0;7750656;5568;0;1408;1;1;64;1;1;1;0,505;0,253
8,53;7,10;4,07;1394;1394;1;1394;1;0;0;0;2788;0;0;1;0;0;0;7772944;5576;0;1408;1;1;64;1;1;1;0,505;0,252
7,89;7,88;4,58;1396;1396;1;1396;1;0;0;0;2792;0;0;1;0;0;0;7795264;5584;0;1408;1;1;64;1;1;1;0,504;0,252
8,72;8,48;4,33;1398;1398;1;1398;1;0;0;0;2796;0;0;1;0;0;0;7817616;5592;0;1408;1;1;64;1;1;1;0,503;0,252
7,01;8,18;4,08;1400;1400;1;1400;1;0;0;0;2800;0;0;1;0;0;0;7840000;5600;0;1408;1;1;64;1;1;1;0,502;0,251
8,15;7,70;4,80;1402;1402;1;1402;1;0;0;0;2804;0;0;1;0;0;0;7862416;5608;0;1408;1;1;64;1;1;1;0,502;0,251
7,37;7,48;4,41;1404;1404;1;1404;1;0;0;0;2808;0;0;1;0;0;0;7884864;5616;0;1408;1;1;64;1;1;1;0,501;0,251
8,39;7,22;4,35;1406;1406;1;1406;1;0;0;0;2812;0;0;1;0;0;0;7907344;5624;0;1408;1;1;64;1;1;1;0,500;0,250
7,17;11,92;4,24;1408;1408;1;1408;1;0;0;0;2816;0;0;1;0;0;0;7929856;5632;0;1408;1;1;64;1;1;1;0,500;0,250
8,15;7,16;4,51;1410;1410;1;1410;1;0;0;0;2820;0;0;1;0;0;0;7952400;5640;0;1472;1;1;64;1;1;1;0,522;0,261
7,18;7,72;3,79;1412;1412;1;1412;1;0;0;0;2824;0;0;1;0;0;0;7974976;5648;0;1472;1;1;64;1;1;1;0,521;0,260
8,20;8,19;3,92;1414;1414;1;1414;1;0;0;0;2828;0;0;1;0;0;0;7997584;5656;0;1472;1;1;64;1;1;1;0,520;0,260
7,31;8,08;4,11;1416;1416;1;1416;1;0;0;0;2832;0;0;1;0;0;0;8020224;5664;0;1472;1;1;64;1;1;1;0,519;0,260
7,91;7,50;4,28;1418;1418;1;1418;1;0;0;0;2836;0;0;1;0;0;0;8042896;5672;0;1472;1;1;64;1;1;1;0,519;0,259
7,35;7,89;4,40;1420;1420;1;1420;1;0;0;0;2840;0;0;1;0;0;0;8065600;5680;0;1472;1;1;64;1;1;1;0,518;0,259
8,07;7,90;4,08;1422;1422;1;1422;1;0;0;0;2844;0;0;1;0;0;0;8088336;5688;0;1472;1;1;64;1;1;1;0,517;0,259
7,60;8,39;4,02;1424;1424;1;1424;1;0;0;0;2848;0;0;1;0;0;0;8111104;5696;0;1472;1;1;64;1;1;1;0,516;0,258
8,55;7,85;4,68;1426;1426;1;1426;1;0;0;0;2852;0;0;1;0;0;0;8133904;5704;0;1472;1;1;64;1;1;1;0,516;0,258
7,33;7,62;4,12;1428;1428;1;1428;1;0;0;0;2856;0;0;1;0;0;0;8156736;5712;0;1472;1;1;64;1;1;1;0,515;0,258
7,85;7,89;4,39;1430;1430;1;1430;1;0;0;0;2860;0;0;1;0;0;0;8179600;5720;0;1472;1;1;64;1;1;1;0,514;0,257
7,53;7,79;4,40;1432;1432;1;1432;1;0;0;0;2864;0;0;1;0;0;0;8202496;5728;0;1472;1;1;64;1;1;1;0,514;0,257
7,83;7,31;4,30;1434;1434;1;1434;1;0;0;0;2868;0;0;1;0;0;0;8225424;5736;0;1472;1;1;64;1;1;1;0,513;0,256
7,68;7,88;4,44;1436;1436;1;1436;1;0;0;0;2872;0;0;1;0;0;0;8248384;5744;0;1472;1;1;64;1;1;1;0,512;0,256
8,75;7,13;4,11;1438;1438;1;1438;1;0;0;0;2876;0;0;1;0;0;0;8271376;5752;0;1472;1;1;64;1;1;1;0,511;0,256
7,88;8,26;4,06;1440;1440;1;1440;1;0;0;0;2880;0;0;1;0;0;0;8294400;5760;0;1472;1;1;64;1;1;1;0,511;0,255
8,05;7,66;4,42;1442;1442;1;1442;1;0;0;0;2884;0;0;1;0;0;0;8317456;5768;0;1472;1;1;64;1;1;1;0,510;0,255
7,33;7,93;4,50;1444;1444;1;1444;1;0;0;0;2888;0;0;1;0;0;0;8340544;5776;0;1472;1;1;64;1;1;1;0,509;0,255
8,29;8,15;4,30;1446;1446;1;1446;1;0;0;0;2892;0;0;1;0;0;0;8363664;5784;0;1472;1;1;64;1;1;1;0,509;0,254
7,95;8,25;4,18;1448;1448;1;1448;1;0;0;0;2896;0;0;1;0;0;0;8386816;5792;0;1472;1;1;64;1;1;1;0,508;0,254
8,89;8,27;4,35;1450;1450;1;1450;1;0;0;0;2900;0;0;1;0;0;0;8410000;5800;0;1472;1;1;64;1;1;1;0,507;0,254
7,67;8,30;4,61;1452;1452;1;1452;1;0;0;0;2904;0;0;1;0;0;0;8433216;5808;0;1472;1;1;64;1;1;1;0,507;0,253
8,03;8,07;4,41;1454;1454;1;1454;1;0;0;0;2908;0;0;1;0;0;0;8456464;5816;0;1472;1;1;64;1;1;1;0,506;0,253
7,39;8,12;3,91;1456;1456;1;1456;1;0;0;0;2912;0;0;1;0;0;0;8479744;5824;0;1472;1;1;64;1;1;1;0,505;0,253
7,97;8,51;4,16;1458;1458;1;1458;1;0;0;0;2916;0;0;1;0;0;0;8503056;5832;0;1472;1;1;64;1;1;1;0,504;0,252
7,38;8,27;4,61;1460;1460;1;1460;1;0;0;0;2920;0;0;1;0;0;0;8526400;5840;0;1472;1;1;64;1;1;1;0,504;0,252
9,07;7,89;4,42;1462;1462;1;1462;1;0;0;0;2924;0;0;1;0;0;0;8549776;5848;0;1472;1;1;64;1;1;1;0,503;0,252
7,84;7,96;4,59;1464;1464;1;1464;1;0;0;0;2928;0;0;1;0;0;0;8573184;5856;0;1472;1;1;64;1;1;1;0,502;0,251
8,24;8,36;5,20;1466;1466;1;1466;1;0;0;0;2932;0;0;1;0;0;0;8596624;5864;0;1472;1;1;64;1;1;1;0,502;0,251
7,28;8,47;4,57;1468;1468;1;1468;1;0;0;0;2936;0;0;1;0;0;0;8620096;5872;0;1472;1;1;64;1;1;1;0,501;0,251
8,60;8,01;4,31;1470;1470;1;1470;1;0;0;0;2940;0;0;1;0;0;0;8643600;5880;0;1472;1;1;64;1;1;1;0,500;0,250
