Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Tahiti Completion Time (ms),Devastator Completion Time (ms),AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms)
3,0,2688,1,0,0,0,7896,0,168,0,0,0,0,14450688,7225344,0,1344,1344,1,16,16,1,168,0.53125,0.1904762,15,0.0625,0,0,1,21.9,246.9,25.68
3,0,2816,1,0,0,0,8272,0,176,0,0,0,0,15859712,7929856,0,1408,1408,1,16,16,1,176,0.53125,0.1818182,15,0.0625,0,0,1,29.7,277.8,27.09
3,0,2944,1,0,0,0,8648,0,184,0,0,0,0,17334272,8667136,0,1472,1472,1,16,16,1,184,0.53125,0.173913,15,0.0625,0,0,1,32.7,315.6,29.71
3,0,3072,1,0,0,0,9024,0,192,0,0,0,0,18874368,9437184,0,1536,1536,1,16,16,1,192,0.53125,0.1666667,15,0.0625,0,0,1,31.6,357.2,32.63
3,0,3200,1,0,0,0,9400,0,200,0,0,0,0,20480000,10240000,0,1600,1600,1,16,16,1,200,0.53125,0.16,15,0.0625,0,0,1,35,404.2,34.46
3,0,3328,1,0,0,0,9776,0,208,0,0,0,0,22151168,11075584,0,1664,1664,1,16,16,1,208,0.53125,0.1538462,15,0.0625,0,0,1,38.3,446.6,37.08
3,0,3456,1,0,0,0,10152,0,216,0,0,0,0,23887872,11943936,0,1728,1728,1,16,16,1,216,0.53125,0.1481481,15,0.0625,0,0,1,45,504.1,40.19
3,0,3584,1,0,0,0,10528,0,224,0,0,0,0,25690112,12845056,0,1792,1792,1,16,16,1,224,0.53125,0.1428571,15,0.0625,0,0,1,46.4,554.9,42.94
3,0,3712,1,0,0,0,10904,0,232,0,0,0,0,27557888,13778944,0,1856,1856,1,16,16,1,232,0.53125,0.137931,15,0.0625,0,0,1,55.6,628,45.76
3,0,3840,1,0,0,0,11280,0,240,0,0,0,0,29491200,14745600,0,1920,1920,1,16,16,1,240,0.53125,0.1333333,15,0.0625,0,0,1,53.6,706.1,48.44
3,0,3968,1,0,0,0,11656,0,248,0,0,0,0,31490048,15745024,0,1984,1984,1,16,16,1,248,0.53125,0.1290323,15,0.0625,0,0,1,65.2,757.1,51.91
3,0,4096,1,0,0,0,12032,0,256,0,0,0,0,33554432,16777216,0,2048,2048,1,16,16,1,256,0.53125,0.125,15,0.0625,0,0,1,71.6,818.7,54.73
4,0,8,1,128,8,0,233,0,0,0,0,0,0,32768,16384,2048,64,64,1,16,16,1,64,0.125,0.125,0,0.5,0,0,1,4.1,5.1,2.75
4,0,16,1,256,16,0,453,0,0,0,0,0,0,131072,65536,2048,128,128,1,16,16,1,128,0.125,0.03125,0,0.5,0,0,1,4.1,2.5,3.39
4,0,24,1,384,24,0,673,0,0,0,0,0,0,294912,147456,2048,192,192,1,16,16,1,192,0.125,0.01388889,0,0.5,0,0,1,12.5,7.8,4.42
4,0,32,1,512,32,0,893,0,0,0,0,0,0,524288,262144,2048,256,256,1,16,16,1,256,0.125,0.0078125,0,0.5,0,0,1,5,9,4.31
4,0,40,1,640,40,0,1113,0,0,0,0,0,0,819200,409600,2048,320,320,1,16,16,1,320,0.125,0.005,0,0.5,0,0,1,5.6,8.7,4.48
4,0,48,1,768,48,0,1333,0,0,0,0,0,0,1179648,589824,2048,384,384,1,16,16,1,384,0.125,0.003472222,0,0.5,0,0,1,4.6,7.1,5.42
4,0,56,1,896,56,0,1553,0,0,0,0,0,0,1605632,802816,2048,448,448,1,16,16,1,448,0.125,0.002551021,0,0.5,0,0,1,4.8,10.7,5.82
4,0,64,1,1024,64,0,1773,0,0,0,0,0,0,2097152,1048576,2048,512,512,1,16,16,1,512,0.125,0.001953125,0,0.5,0,0,1,7.2,13.9,5.44
4,0,72,1,1152,72,0,1993,0,0,0,0,0,0,2654208,1327104,2048,576,576,1,16,16,1,576,0.125,0.00154321,0,0.5,0,0,1,5.8,16.5,5.89
4,0,80,1,1280,80,0,2213,0,0,0,0,0,0,3276800,1638400,2048,640,640,1,16,16,1,640,0.125,0.00125,0,0.5,0,0,1,8.8,20,6.91
4,0,88,1,1408,88,0,2433,0,0,0,0,0,0,3964928,1982464,2048,704,704,1,16,16,1,704,0.125,0.001033058,0,0.5,0,0,1,7.2,21.3,7.76
4,0,96,1,1536,96,0,2653,0,0,0,0,0,0,4718592,2359296,2048,768,768,1,16,16,1,768,0.125,0.000868056,0,0.5,0,0,1,9.1,25.1,7.89
4,0,104,1,1664,104,0,2873,0,0,0,0,0,0,5537792,2768896,2048,832,832,1,16,16,1,832,0.125,0.000739645,0,0.5,0,0,1,8.6,27.8,8.6
4,0,112,1,1792,112,0,3093,0,0,0,0,0,0,6422528,3211264,2048,896,896,1,16,16,1,896,0.125,0.000637755,0,0.5,0,0,1,9.4,36.9,8.32
4,0,120,1,1920,120,0,3313,0,0,0,0,0,0,7372800,3686400,2048,960,960,1,16,16,1,960,0.125,0.000555556,0,0.5,0,0,1,10.5,44.1,9.66
4,0,128,1,2048,128,0,3533,0,0,0,0,0,0,8388608,4194304,2048,1024,1024,1,16,16,1,1024,0.125,0.000488281,0,0.5,0,0,1,11.9,52.7,9.33
4,0,136,1,2176,136,0,3753,0,0,0,0,0,0,9469952,4734976,2048,1088,1088,1,16,16,1,1088,0.125,0.000432526,0,0.5,0,0,1,12.8,61.6,9.88
4,0,144,1,2304,144,0,3973,0,0,0,0,0,0,10616832,5308416,2048,1152,1152,1,16,16,1,1152,0.125,0.000385803,0,0.5,0,0,1,16.5,70,11.76
4,0,152,1,2432,152,0,4193,0,0,0,0,0,0,11829248,5914624,2048,1216,1216,1,16,16,1,1216,0.125,0.00034626,0,0.5,0,0,1,15.5,82.2,11.53
4,0,160,1,2560,160,0,4413,0,0,0,0,0,0,13107200,6553600,2048,1280,1280,1,16,16,1,1280,0.125,0.0003125,0,0.5,0,0,1,17.6,94.1,13.48
4,0,168,1,2688,168,0,4633,0,0,0,0,0,0,14450688,7225344,2048,1344,1344,1,16,16,1,1344,0.125,0.000283447,0,0.5,0,0,1,20.9,107,13.86
4,0,176,1,2816,176,0,4853,0,0,0,0,0,0,15859712,7929856,2048,1408,1408,1,16,16,1,1408,0.125,0.000258265,0,0.5,0,0,1,20.4,119.5,14.5
4,0,184,1,2944,184,0,5073,0,0,0,0,0,0,17334272,8667136,2048,1472,1472,1,16,16,1,1472,0.125,0.000236295,0,0.5,0,0,1,19.9,131.5,15.8
4,0,192,1,3072,192,0,5293,0,0,0,0,0,0,18874368,9437184,2048,1536,1536,1,16,16,1,1536,0.125,0.000217014,0,0.5,0,0,1,22.6,148.4,17.37
4,0,200,1,3200,200,0,5513,0,0,0,0,0,0,20480000,10240000,2048,1600,1600,1,16,16,1,1600,0.125,0.0002,0,0.5,0,0,1,27.8,165.7,18.22
4,0,208,1,3328,208,0,5733,0,0,0,0,0,0,22151168,11075584,2048,1664,1664,1,16,16,1,1664,0.125,0.000184911,0,0.5,0,0,1,26.2,184.3,19.61
4,0,216,1,3456,216,0,5953,0,0,0,0,0,0,23887872,11943936,2048,1728,1728,1,16,16,1,1728,0.125,0.000171468,0,0.5,0,0,1,28.3,203.9,19.48
4,0,224,1,3584,224,0,6173,0,0,0,0,0,0,25690112,12845056,2048,1792,1792,1,16,16,1,1792,0.125,0.000159439,0,0.5,0,0,1,32.5,225.7,20.93
4,0,232,1,3712,232,0,6393,0,0,0,0,0,0,27557888,13778944,2048,1856,1856,1,16,16,1,1856,0.125,0.000148633,0,0.5,0,0,1,33.9,253.9,22.71
4,0,240,1,3840,240,0,6613,0,0,0,0,0,0,29491200,14745600,2048,1920,1920,1,16,16,1,1920,0.125,0.000138889,0,0.5,0,0,1,43,274.4,21.89
4,0,248,1,3968,248,0,6833,0,0,0,0,0,0,31490048,15745024,2048,1984,1984,1,16,16,1,1984,0.125,0.000130073,0,0.5,0,0,1,48.8,298.5,23.92
4,0,256,1,4096,256,0,7053,0,0,0,0,0,0,33554432,16777216,2048,2048,2048,1,16,16,1,2048,0.125,0.00012207,0,0.5,0,0,1,45.9,326.7,26.44
5,1,9,1,0,0,0,27,0,0,2,0,0,1,17424,16384,0,64,64,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,3.33,3.58,4.6
5,1,9,1,0,0,0,27,0,0,2,0,0,1,67600,65536,0,128,128,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,3.23,3.16,4.7
5,1,9,1,0,0,0,27,0,0,2,0,0,1,150544,147456,0,192,192,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2.95,3.7,5.83
5,1,9,1,0,0,0,27,0,0,2,0,0,1,266256,262144,0,256,256,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2.91,3.83,5.6
5,1,9,1,0,0,0,27,0,0,2,0,0,1,414736,409600,0,320,320,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,3.31,3.61,5.32
5,1,9,1,0,0,0,27,0,0,2,0,0,1,595984,589824,0,384,384,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,3.25,3.24,6.86
5,1,9,1,0,0,0,27,0,0,2,0,0,1,810000,802816,0,448,448,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,3.52,3.94,7.52
5,1,9,1,0,0,0,27,0,0,2,0,0,1,1056784,1048576,0,512,512,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,3.21,4.25,7.56
5,1,9,1,0,0,0,27,0,0,2,0,0,1,1336336,1327104,0,576,576,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,3.89,4.18,7.73
5,1,9,1,0,0,0,27,0,0,2,0,0,1,1648656,1638400,0,640,640,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,4.31,4.89,9.69
5,1,9,1,0,0,0,27,0,0,2,0,0,1,1993744,1982464,0,704,704,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,4.56,5.41,9.86
5,1,9,1,0,0,0,27,0,0,2,0,0,1,2371600,2359296,0,768,768,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,4.75,6.19,10.05
5,1,9,1,0,0,0,27,0,0,2,0,0,1,2782224,2768896,0,832,832,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,5.33,6.46,11.37
5,1,9,1,0,0,0,27,0,0,2,0,0,1,3225616,3211264,0,896,896,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,5.66,6.97,12.65
5,1,9,1,0,0,0,27,0,0,2,0,0,1,3701776,3686400,0,960,960,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,6.08,7.55,12.72
5,1,9,1,0,0,0,27,0,0,2,0,0,1,4210704,4194304,0,1024,1024,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,6.33,8.02,14.72
5,1,9,1,0,0,0,27,0,0,2,0,0,1,4752400,4734976,0,1088,1088,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,6.64,8.48,15.13
5,1,9,1,0,0,0,27,0,0,2,0,0,1,5326864,5308416,0,1152,1152,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,7.02,9.24,17.44
5,1,9,1,0,0,0,27,0,0,2,0,0,1,5934096,5914624,0,1216,1216,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,7.46,9.67,17.69
5,1,9,1,0,0,0,27,0,0,2,0,0,1,6574096,6553600,0,1280,1280,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,7.77,10.24,19.09
5,1,9,1,0,0,0,27,0,0,2,0,0,1,7246864,7225344,0,1344,1344,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,8.09,10.88,20.47
5,1,9,1,0,0,0,27,0,0,2,0,0,1,7952400,7929856,0,1408,1408,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,8.98,11.77,21.76
5,1,9,1,0,0,0,27,0,0,2,0,0,1,8690704,8667136,0,1472,1472,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,9.59,12.79,23.23
5,1,9,1,0,0,0,27,0,0,2,0,0,1,9461776,9437184,0,1536,1536,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,9.82,13.14,25.09
5,1,9,1,0,0,0,27,0,0,2,0,0,1,10265616,10240000,0,1600,1600,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,10.61,13.72,26
5,1,9,1,0,0,0,27,0,0,2,0,0,1,11102224,11075584,0,1664,1664,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,10.95,14.53,28.2
5,1,9,1,0,0,0,27,0,0,2,0,0,1,11971600,11943936,0,1728,1728,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,11.83,15.51,31.26
5,1,9,1,0,0,0,27,0,0,2,0,0,1,12873744,12845056,0,1792,1792,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,12.29,16.67,32.52
5,1,9,1,0,0,0,27,0,0,2,0,0,1,13808656,13778944,0,1856,1856,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,13.12,17.07,34.98
5,1,9,1,0,0,0,27,0,0,2,0,0,1,14776336,14745600,0,1920,1920,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,13.62,18,36.82
5,1,9,1,0,0,0,27,0,0,2,0,0,1,15776784,15745024,0,1984,1984,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,14.24,19.13,37.44
5,1,9,1,0,0,0,27,0,0,2,0,0,1,16810000,16777216,0,2048,2048,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,15.13,21.24,42
6,0,9,1,0,0,9,62,0,0,0,0,0,0,17460,16384,0,64,64,1,16,16,1,9,0.06640625,1.0625,127.5,0.5,0,0,1,3.51,3.8,5.51
6,0,9,1,0,0,9,62,0,0,0,0,0,0,67636,65536,0,128,128,1,16,16,1,9,0.06640625,1.015625,127.5,0.5,0,0,1,3.71,4.37,6.56
6,0,9,1,0,0,9,62,0,0,0,0,0,0,150580,147456,0,192,192,1,16,16,1,9,0.06640625,1.006944,127.5,0.5,0,0,1,3.98,4.31,7.76
6,0,9,1,0,0,9,62,0,0,0,0,0,0,266292,262144,0,256,256,1,16,16,1,9,0.06640625,1.003906,127.5,0.5,0,0,1,3.87,4.31,8.72
6,0,9,1,0,0,9,62,0,0,0,0,0,0,414772,409600,0,320,320,1,16,16,1,9,0.06640625,1.0025,127.5,0.5,0,0,1,4.08,4.76,9.67
6,0,9,1,0,0,9,62,0,0,0,0,0,0,596020,589824,0,384,384,1,16,16,1,9,0.06640625,1.001736,127.5,0.5,0,0,1,4.37,4.99,10.56
6,0,9,1,0,0,9,62,0,0,0,0,0,0,810036,802816,0,448,448,1,16,16,1,9,0.06640625,1.001276,127.5,0.5,0,0,1,4.49,5.44,10.66
6,0,9,1,0,0,9,62,0,0,0,0,0,0,1056820,1048576,0,512,512,1,16,16,1,9,0.06640625,1.000977,127.5,0.5,0,0,1,4.28,5.75,12.09
6,0,9,1,0,0,9,62,0,0,0,0,0,0,1336372,1327104,0,576,576,1,16,16,1,9,0.06640625,1.000772,127.5,0.5,0,0,1,4.5,5.6,11.92
6,0,9,1,0,0,9,62,0,0,0,0,0,0,1648692,1638400,0,640,640,1,16,16,1,9,0.06640625,1.000625,127.5,0.5,0,0,1,5.03,6.16,13.45
6,0,9,1,0,0,9,62,0,0,0,0,0,0,1993780,1982464,0,704,704,1,16,16,1,9,0.06640625,1.000517,127.5,0.5,0,0,1,5.68,6.95,14.04
6,0,9,1,0,0,9,62,0,0,0,0,0,0,2371636,2359296,0,768,768,1,16,16,1,9,0.06640625,1.000434,127.5,0.5,0,0,1,5.39,7.04,16.15
6,0,9,1,0,0,9,62,0,0,0,0,0,0,2782260,2768896,0,832,832,1,16,16,1,9,0.06640625,1.00037,127.5,0.5,0,0,1,5.98,7.76,18.09
6,0,9,1,0,0,9,62,0,0,0,0,0,0,3225652,3211264,0,896,896,1,16,16,1,9,0.06640625,1.000319,127.5,0.5,0,0,1,6.51,8.67,18.86
6,0,9,1,0,0,9,62,0,0,0,0,0,0,3701812,3686400,0,960,960,1,16,16,1,9,0.06640625,1.000278,127.5,0.5,0,0,1,7.19,9.64,20.4
6,0,9,1,0,0,9,62,0,0,0,0,0,0,4210740,4194304,0,1024,1024,1,16,16,1,9,0.06640625,1.000244,127.5,0.5,0,0,1,7.19,10.07,22.94
6,0,9,1,0,0,9,62,0,0,0,0,0,0,4752436,4734976,0,1088,1088,1,16,16,1,9,0.06640625,1.000216,127.5,0.5,0,0,1,7.46,10.65,24.7
6,0,9,1,0,0,9,62,0,0,0,0,0,0,5326900,5308416,0,1152,1152,1,16,16,1,9,0.06640625,1.000193,127.5,0.5,0,0,1,8.2,11.44,27.19
6,0,9,1,0,0,9,62,0,0,0,0,0,0,5934132,5914624,0,1216,1216,1,16,16,1,9,0.06640625,1.000173,127.5,0.5,0,0,1,8.69,12.25,29.36
6,0,9,1,0,0,9,62,0,0,0,0,0,0,6574132,6553600,0,1280,1280,1,16,16,1,9,0.06640625,1.000156,127.5,0.5,0,0,1,9.33,13.2,33.1
6,0,9,1,0,0,9,62,0,0,0,0,0,0,7246900,7225344,0,1344,1344,1,16,16,1,9,0.06640625,1.000142,127.5,0.5,0,0,1,9.88,14.11,35.75
6,0,9,1,0,0,9,62,0,0,0,0,0,0,7952436,7929856,0,1408,1408,1,16,16,1,9,0.06640625,1.000129,127.5,0.5,0,0,1,10.5,15.12,38.24
6,0,9,1,0,0,9,62,0,0,0,0,0,0,8690740,8667136,0,1472,1472,1,16,16,1,9,0.06640625,1.000118,127.5,0.5,0,0,1,9.88,12.93,40.12
6,0,9,1,0,0,9,62,0,0,0,0,0,0,9461812,9437184,0,1536,1536,1,16,16,1,9,0.06640625,1.000108,127.5,0.5,0,0,1,10.54,13.64,43.78
6,0,9,1,0,0,9,62,0,0,0,0,0,0,10265652,10240000,0,1600,1600,1,16,16,1,9,0.06640625,1.0001,127.5,0.5,0,0,1,11.03,14.56,46.25
6,0,9,1,0,0,9,62,0,0,0,0,0,0,11102260,11075584,0,1664,1664,1,16,16,1,9,0.06640625,1.000093,127.5,0.5,0,0,1,12.06,15.32,48.97
6,0,9,1,0,0,9,62,0,0,0,0,0,0,11971636,11943936,0,1728,1728,1,16,16,1,9,0.06640625,1.000086,127.5,0.5,0,0,1,12.25,16.51,51.95
6,0,9,1,0,0,9,62,0,0,0,0,0,0,12873780,12845056,0,1792,1792,1,16,16,1,9,0.06640625,1.00008,127.5,0.5,0,0,1,12.82,16.69,55.72
6,0,9,1,0,0,9,62,0,0,0,0,0,0,13808692,13778944,0,1856,1856,1,16,16,1,9,0.06640625,1.000074,127.5,0.5,0,0,1,13.46,17.65,57.97
6,0,9,1,0,0,9,62,0,0,0,0,0,0,14776372,14745600,0,1920,1920,1,16,16,1,9,0.06640625,1.000069,127.5,0.5,0,0,1,14.4,18.86,62.49
6,0,9,1,0,0,9,62,0,0,0,0,0,0,15776820,15745024,0,1984,1984,1,16,16,1,9,0.06640625,1.000065,127.5,0.5,0,0,1,14.82,20.04,66.29
6,0,9,1,0,0,9,62,0,0,0,0,0,0,16810036,16777216,0,2048,2048,1,16,16,1,9,0.06640625,1.000061,127.5,0.5,0,0,1,15.72,21.46,68.22
6,0,25,1,0,0,25,152,0,0,0,0,0,0,18596,16384,0,64,64,1,16,16,1,25,0.06640625,1.0625,127.5,0.5,0,0,1,5.07,4.83,7.38
6,0,25,1,0,0,25,152,0,0,0,0,0,0,69796,65536,0,128,128,1,16,16,1,25,0.06640625,1.015625,127.5,0.5,0,0,1,5.42,5.56,8.77
6,0,25,1,0,0,25,152,0,0,0,0,0,0,153764,147456,0,192,192,1,16,16,1,25,0.06640625,1.006944,127.5,0.5,0,0,1,5.57,6.02,8.3
6,0,25,1,0,0,25,152,0,0,0,0,0,0,270500,262144,0,256,256,1,16,16,1,25,0.06640625,1.003906,127.5,0.5,0,0,1,5.89,6.09,9.65
6,0,25,1,0,0,25,152,0,0,0,0,0,0,420004,409600,0,320,320,1,16,16,1,25,0.06640625,1.0025,127.5,0.5,0,0,1,6.31,6.98,11.78
6,0,25,1,0,0,25,152,0,0,0,0,0,0,602276,589824,0,384,384,1,16,16,1,25,0.06640625,1.001736,127.5,0.5,0,0,1,5.32,5.79,13.09
6,0,25,1,0,0,25,152,0,0,0,0,0,0,817316,802816,0,448,448,1,16,16,1,25,0.06640625,1.001276,127.5,0.5,0,0,1,5.61,6.13,14.21
6,0,25,1,0,0,25,152,0,0,0,0,0,0,1065124,1048576,0,512,512,1,16,16,1,25,0.06640625,1.000977,127.5,0.5,0,0,1,6.05,6.9,16.69
6,0,25,1,0,0,25,152,0,0,0,0,0,0,1345700,1327104,0,576,576,1,16,16,1,25,0.06640625,1.000772,127.5,0.5,0,0,1,6.58,7.58,17.43
6,0,25,1,0,0,25,152,0,0,0,0,0,0,1659044,1638400,0,640,640,1,16,16,1,25,0.06640625,1.000625,127.5,0.5,0,0,1,6.35,7.54,18.37
6,0,25,1,0,0,25,152,0,0,0,0,0,0,2005156,1982464,0,704,704,1,16,16,1,25,0.06640625,1.000517,127.5,0.5,0,0,1,7.55,8.15,20.85
6,0,25,1,0,0,25,152,0,0,0,0,0,0,2384036,2359296,0,768,768,1,16,16,1,25,0.06640625,1.000434,127.5,0.5,0,0,1,8.15,8.92,23.39
6,0,25,1,0,0,25,152,0,0,0,0,0,0,2795684,2768896,0,832,832,1,16,16,1,25,0.06640625,1.00037,127.5,0.5,0,0,1,7.51,9.31,25.57
6,0,25,1,0,0,25,152,0,0,0,0,0,0,3240100,3211264,0,896,896,1,16,16,1,25,0.06640625,1.000319,127.5,0.5,0,0,1,8,9.99,29.43
6,0,25,1,0,0,25,152,0,0,0,0,0,0,3717284,3686400,0,960,960,1,16,16,1,25,0.06640625,1.000278,127.5,0.5,0,0,1,8.52,11.11,33.36
6,0,25,1,0,0,25,152,0,0,0,0,0,0,4227236,4194304,0,1024,1024,1,16,16,1,25,0.06640625,1.000244,127.5,0.5,0,0,1,8.91,11.53,35.16
6,0,25,1,0,0,25,152,0,0,0,0,0,0,4769956,4734976,0,1088,1088,1,16,16,1,25,0.06640625,1.000216,127.5,0.5,0,0,1,9.94,12.35,38.31
6,0,25,1,0,0,25,152,0,0,0,0,0,0,5345444,5308416,0,1152,1152,1,16,16,1,25,0.06640625,1.000193,127.5,0.5,0,0,1,10.46,13.35,42.67
6,0,25,1,0,0,25,152,0,0,0,0,0,0,5953700,5914624,0,1216,1216,1,16,16,1,25,0.06640625,1.000173,127.5,0.5,0,0,1,10.47,13.62,44.52
6,0,25,1,0,0,25,152,0,0,0,0,0,0,6594724,6553600,0,1280,1280,1,16,16,1,25,0.06640625,1.000156,127.5,0.5,0,0,1,10.72,14.8,49.58
6,0,25,1,0,0,25,152,0,0,0,0,0,0,7268516,7225344,0,1344,1344,1,16,16,1,25,0.06640625,1.000142,127.5,0.5,0,0,1,11.69,16.02,53.44
6,0,25,1,0,0,25,152,0,0,0,0,0,0,7975076,7929856,0,1408,1408,1,16,16,1,25,0.06640625,1.000129,127.5,0.5,0,0,1,12.17,17.07,59.54
6,0,25,1,0,0,25,152,0,0,0,0,0,0,8714404,8667136,0,1472,1472,1,16,16,1,25,0.06640625,1.000118,127.5,0.5,0,0,1,11.76,15.18,62.22
6,0,25,1,0,0,25,152,0,0,0,0,0,0,9486500,9437184,0,1536,1536,1,16,16,1,25,0.06640625,1.000108,127.5,0.5,0,0,1,12,15.68,66.93
6,0,25,1,0,0,25,152,0,0,0,0,0,0,10291364,10240000,0,1600,1600,1,16,16,1,25,0.06640625,1.0001,127.5,0.5,0,0,1,12.65,16.55,70.68
6,0,25,1,0,0,25,152,0,0,0,0,0,0,11128996,11075584,0,1664,1664,1,16,16,1,25,0.06640625,1.000093,127.5,0.5,0,0,1,13.13,17.19,77.59
6,0,25,1,0,0,25,152,0,0,0,0,0,0,11999396,11943936,0,1728,1728,1,16,16,1,25,0.06640625,1.000086,127.5,0.5,0,0,1,13.92,18.46,81.88
6,0,25,1,0,0,25,152,0,0,0,0,0,0,12902564,12845056,0,1792,1792,1,16,16,1,25,0.06640625,1.00008,127.5,0.5,0,0,1,15.38,19.27,88.76
6,0,25,1,0,0,25,152,0,0,0,0,0,0,13838500,13778944,0,1856,1856,1,16,16,1,25,0.06640625,1.000074,127.5,0.5,0,0,1,14.88,19.91,92.35
6,0,25,1,0,0,25,152,0,0,0,0,0,0,14807204,14745600,0,1920,1920,1,16,16,1,25,0.06640625,1.000069,127.5,0.5,0,0,1,15.43,20.78,98.23
6,0,25,1,0,0,25,152,0,0,0,0,0,0,15808676,15745024,0,1984,1984,1,16,16,1,25,0.06640625,1.000065,127.5,0.5,0,0,1,16.33,22.13,105.1
6,0,25,1,0,0,25,152,0,0,0,0,0,0,16842916,16777216,0,2048,2048,1,16,16,1,25,0.06640625,1.000061,127.5,0.5,0,0,1,17.3,23.52,111.57
6,0,49,1,0,0,49,282,0,0,0,0,0,0,19796,16384,0,64,64,1,16,16,1,49,0.06640625,1.0625,127.5,0.5,0,0,1,5.97,5.81,8.76
6,0,49,1,0,0,49,282,0,0,0,0,0,0,72020,65536,0,128,128,1,16,16,1,49,0.06640625,1.015625,127.5,0.5,0,0,1,6.46,6.86,9.1
6,0,49,1,0,0,49,282,0,0,0,0,0,0,157012,147456,0,192,192,1,16,16,1,49,0.06640625,1.006944,127.5,0.5,0,0,1,6.69,7.84,11.15
6,0,49,1,0,0,49,282,0,0,0,0,0,0,274772,262144,0,256,256,1,16,16,1,49,0.06640625,1.003906,127.5,0.5,0,0,1,6.89,7.4,13.04
6,0,49,1,0,0,49,282,0,0,0,0,0,0,425300,409600,0,320,320,1,16,16,1,49,0.06640625,1.0025,127.5,0.5,0,0,1,7.16,8.79,14.36
6,0,49,1,0,0,49,282,0,0,0,0,0,0,608596,589824,0,384,384,1,16,16,1,49,0.06640625,1.001736,127.5,0.5,0,0,1,7.5,8.57,16.55
6,0,49,1,0,0,49,282,0,0,0,0,0,0,824660,802816,0,448,448,1,16,16,1,49,0.06640625,1.001276,127.5,0.5,0,0,1,7.74,8.91,19.07
6,0,49,1,0,0,49,282,0,0,0,0,0,0,1073492,1048576,0,512,512,1,16,16,1,49,0.06640625,1.000977,127.5,0.5,0,0,1,8.55,9.53,21.44
6,0,49,1,0,0,49,282,0,0,0,0,0,0,1355092,1327104,0,576,576,1,16,16,1,49,0.06640625,1.000772,127.5,0.5,0,0,1,7.26,8.97,24.88
6,0,49,1,0,0,49,282,0,0,0,0,0,0,1669460,1638400,0,640,640,1,16,16,1,49,0.06640625,1.000625,127.5,0.5,0,0,1,7.71,9.71,27.59
6,0,49,1,0,0,49,282,0,0,0,0,0,0,2016596,1982464,0,704,704,1,16,16,1,49,0.06640625,1.000517,127.5,0.5,0,0,1,8.69,10.28,32.1
6,0,49,1,0,0,49,282,0,0,0,0,0,0,2396500,2359296,0,768,768,1,16,16,1,49,0.06640625,1.000434,127.5,0.5,0,0,1,9.16,10.83,34.25
6,0,49,1,0,0,49,282,0,0,0,0,0,0,2809172,2768896,0,832,832,1,16,16,1,49,0.06640625,1.00037,127.5,0.5,0,0,1,9.38,11.43,40.53
