Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Tahiti Completion Time (ms),Devastator Completion Time (ms),AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms)
2,1.00,896.00,1.00,0.00,0.00,0.00,1792.00,0.00,0.00,1.00,0.00,0.00,0.00,3211264.00,3584.00,0.00,896.00,1.00,1.00,64.00,1.00,1.00,896.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,2.91,3.61,2.03
2,1.00,960.00,1.00,0.00,0.00,0.00,1920.00,0.00,0.00,1.00,0.00,0.00,0.00,3686400.00,3840.00,0.00,960.00,1.00,1.00,64.00,1.00,1.00,960.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,2.90,3.50,1.99
2,1.00,1024.00,1.00,0.00,0.00,0.00,2048.00,0.00,0.00,1.00,0.00,0.00,0.00,4194304.00,4096.00,0.00,1024.00,1.00,1.00,64.00,1.00,1.00,1024.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,3.18,4.24,2.23
2,1.00,1088.00,1.00,0.00,0.00,0.00,2176.00,0.00,0.00,1.00,0.00,0.00,0.00,4734976.00,4352.00,0.00,1088.00,1.00,1.00,64.00,1.00,1.00,1088.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,3.19,3.88,2.35
2,1.00,1152.00,1.00,0.00,0.00,0.00,2304.00,0.00,0.00,1.00,0.00,0.00,0.00,5308416.00,4608.00,0.00,1152.00,1.00,1.00,64.00,1.00,1.00,1152.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,3.49,5.20,2.45
2,1.00,1216.00,1.00,0.00,0.00,0.00,2432.00,0.00,0.00,1.00,0.00,0.00,0.00,5914624.00,4864.00,0.00,1216.00,1.00,1.00,64.00,1.00,1.00,1216.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,3.58,4.81,2.72
2,1.00,1280.00,1.00,0.00,0.00,0.00,2560.00,0.00,0.00,1.00,0.00,0.00,0.00,6553600.00,5120.00,0.00,1280.00,1.00,1.00,64.00,1.00,1.00,1280.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,3.74,6.04,2.53
2,1.00,1344.00,1.00,0.00,0.00,0.00,2688.00,0.00,0.00,1.00,0.00,0.00,0.00,7225344.00,5376.00,0.00,1344.00,1.00,1.00,64.00,1.00,1.00,1344.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,4.12,5.07,2.55
2,1.00,1408.00,1.00,0.00,0.00,0.00,2816.00,0.00,0.00,1.00,0.00,0.00,0.00,7929856.00,5632.00,0.00,1408.00,1.00,1.00,64.00,1.00,1.00,1408.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,4.22,7.60,2.88
2,1.00,1472.00,1.00,0.00,0.00,0.00,2944.00,0.00,0.00,1.00,0.00,0.00,0.00,8667136.00,5888.00,0.00,1472.00,1.00,1.00,64.00,1.00,1.00,1472.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,4.48,6.07,2.61
2,1.00,1536.00,1.00,0.00,0.00,0.00,3072.00,0.00,0.00,1.00,0.00,0.00,0.00,9437184.00,6144.00,0.00,1536.00,1.00,1.00,64.00,1.00,1.00,1536.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,4.58,14.88,2.98
2,1.00,1600.00,1.00,0.00,0.00,0.00,3200.00,0.00,0.00,1.00,0.00,0.00,0.00,10240000.00,6400.00,0.00,1600.00,1.00,1.00,64.00,1.00,1.00,1600.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,4.74,6.74,2.92
2,1.00,1664.00,1.00,0.00,0.00,0.00,3328.00,0.00,0.00,1.00,0.00,0.00,0.00,11075584.00,6656.00,0.00,1664.00,1.00,1.00,64.00,1.00,1.00,1664.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,5.15,11.84,3.24
2,1.00,1728.00,1.00,0.00,0.00,0.00,3456.00,0.00,0.00,1.00,0.00,0.00,0.00,11943936.00,6912.00,0.00,1728.00,1.00,1.00,64.00,1.00,1.00,1728.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,5.40,7.30,3.01
2,1.00,1792.00,1.00,0.00,0.00,0.00,3584.00,0.00,0.00,1.00,0.00,0.00,0.00,12845056.00,7168.00,0.00,1792.00,1.00,1.00,64.00,1.00,1.00,1792.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,5.52,16.76,3.10
2,1.00,1856.00,1.00,0.00,0.00,0.00,3712.00,0.00,0.00,1.00,0.00,0.00,0.00,13778944.00,7424.00,0.00,1856.00,1.00,1.00,64.00,1.00,1.00,1856.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,5.78,8.25,3.32
2,1.00,1920.00,1.00,0.00,0.00,0.00,3840.00,0.00,0.00,1.00,0.00,0.00,0.00,14745600.00,7680.00,0.00,1920.00,1.00,1.00,64.00,1.00,1.00,1920.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,6.03,29.30,3.68
2,1.00,1984.00,1.00,0.00,0.00,0.00,3968.00,0.00,0.00,1.00,0.00,0.00,0.00,15745024.00,7936.00,0.00,1984.00,1.00,1.00,64.00,1.00,1.00,1984.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,6.52,9.70,3.73
2,1.00,2048.00,1.00,0.00,0.00,0.00,4096.00,0.00,0.00,1.00,0.00,0.00,0.00,16777216.00,8192.00,0.00,2048.00,1.00,1.00,64.00,1.00,1.00,2048.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,6.67,25.49,3.54
3,1.00,128.00,1.00,0.00,0.00,0.00,192.00,0.00,0.00,2.00,0.00,0.00,0.00,32768.00,16384.00,0.00,64.00,64.00,1.00,16.00,16.00,1.00,64.00,0.06640625,0.5,15.00,0.5,0.00,0.00,1.00,1.95,1.96,1.41
3,1.00,256.00,1.00,0.00,0.00,0.00,384.00,0.00,0.00,2.00,0.00,0.00,0.00,131072.00,65536.00,0.00,128.00,128.00,1.00,16.00,16.00,1.00,128.00,0.06640625,0.25,15.00,0.5,0.00,0.00,1.00,2.19,2.08,2.71
3,1.00,384.00,1.00,0.00,0.00,0.00,576.00,0.00,0.00,2.00,0.00,0.00,0.00,294912.00,147456.00,0.00,192.00,192.00,1.00,16.00,16.00,1.00,192.00,0.06640625,0.1666667,15.00,0.5,0.00,0.00,1.00,2.52,3.38,4.27
3,1.00,512.00,1.00,0.00,0.00,0.00,768.00,0.00,0.00,2.00,0.00,0.00,0.00,524288.00,262144.00,0.00,256.00,256.00,1.00,16.00,16.00,1.00,256.00,0.06640625,0.125,15.00,0.5,0.00,0.00,1.00,3.10,4.07,8.00
3,1.00,640.00,1.00,0.00,0.00,0.00,960.00,0.00,0.00,2.00,0.00,0.00,0.00,819200.00,409600.00,0.00,320.00,320.00,1.00,16.00,16.00,1.00,320.00,0.06640625,0.1,15.00,0.5,0.00,0.00,1.00,3.03,5.51,13.53
3,1.00,768.00,1.00,0.00,0.00,0.00,1152.00,0.00,0.00,2.00,0.00,0.00,0.00,1179648.00,589824.00,0.00,384.00,384.00,1.00,16.00,16.00,1.00,384.00,0.06640625,0.08333334,15.00,0.5,0.00,0.00,1.00,3.68,7.73,21.91
3,1.00,896.00,1.00,0.00,0.00,0.00,1344.00,0.00,0.00,2.00,0.00,0.00,0.00,1605632.00,802816.00,0.00,448.00,448.00,1.00,16.00,16.00,1.00,448.00,0.06640625,0.07142857,15.00,0.5,0.00,0.00,1.00,4.43,13.03,34.49
3,1.00,1024.00,1.00,0.00,0.00,0.00,1536.00,0.00,0.00,2.00,0.00,0.00,0.00,2097152.00,1048576.00,0.00,512.00,512.00,1.00,16.00,16.00,1.00,512.00,0.06640625,0.0625,15.00,0.5,0.00,0.00,1.00,5.93,17.64,52.95
3,1.00,1152.00,1.00,0.00,0.00,0.00,1728.00,0.00,0.00,2.00,0.00,0.00,0.00,2654208.00,1327104.00,0.00,576.00,576.00,1.00,16.00,16.00,1.00,576.00,0.06640625,0.05555556,15.00,0.5,0.00,0.00,1.00,6.44,22.76,74.87
3,1.00,1280.00,1.00,0.00,0.00,0.00,1920.00,0.00,0.00,2.00,0.00,0.00,0.00,3276800.00,1638400.00,0.00,640.00,640.00,1.00,16.00,16.00,1.00,640.00,0.06640625,0.05,15.00,0.5,0.00,0.00,1.00,7.63,30.23,104.26
3,1.00,1408.00,1.00,0.00,0.00,0.00,2112.00,0.00,0.00,2.00,0.00,0.00,0.00,3964928.00,1982464.00,0.00,704.00,704.00,1.00,16.00,16.00,1.00,704.00,0.06640625,0.04545455,15.00,0.5,0.00,0.00,1.00,9.65,38.79,152.77
3,1.00,1536.00,1.00,0.00,0.00,0.00,2304.00,0.00,0.00,2.00,0.00,0.00,0.00,4718592.00,2359296.00,0.00,768.00,768.00,1.00,16.00,16.00,1.00,768.00,0.06640625,0.04166667,15.00,0.5,0.00,0.00,1.00,13.54,48.26,417.84
3,1.00,1664.00,1.00,0.00,0.00,0.00,2496.00,0.00,0.00,2.00,0.00,0.00,0.00,5537792.00,2768896.00,0.00,832.00,832.00,1.00,16.00,16.00,1.00,832.00,0.06640625,0.03846154,15.00,0.5,0.00,0.00,1.00,15.64,60.67,964.77
3,1.00,1792.00,1.00,0.00,0.00,0.00,2688.00,0.00,0.00,2.00,0.00,0.00,0.00,6422528.00,3211264.00,0.00,896.00,896.00,1.00,16.00,16.00,1.00,896.00,0.06640625,0.03571429,15.00,0.5,0.00,0.00,1.00,17.87,73.89,1358.05
3,1.00,1920.00,1.00,0.00,0.00,0.00,2880.00,0.00,0.00,2.00,0.00,0.00,0.00,7372800.00,3686400.00,0.00,960.00,960.00,1.00,16.00,16.00,1.00,960.00,0.06640625,0.03333334,15.00,0.5,0.00,0.00,1.00,20.93,90.41,1805.73
3,1.00,2048.00,1.00,0.00,0.00,0.00,3072.00,0.00,0.00,2.00,0.00,0.00,0.00,8388608.00,4194304.00,0.00,1024.00,1024.00,1.00,16.00,16.00,1.00,1024.00,0.06640625,0.03125,15.00,0.5,0.00,0.00,1.00,24.75,110.64,9441.58
3,1.00,2176.00,1.00,0.00,0.00,0.00,3264.00,0.00,0.00,2.00,0.00,0.00,0.00,9469952.00,4734976.00,0.00,1088.00,1088.00,1.00,16.00,16.00,1.00,1088.00,0.06640625,0.02941176,15.00,0.5,0.00,0.00,1.00,27.97,130.39,3037.65
3,1.00,2304.00,1.00,0.00,0.00,0.00,3456.00,0.00,0.00,2.00,0.00,0.00,0.00,10616832.00,5308416.00,0.00,1152.00,1152.00,1.00,16.00,16.00,1.00,1152.00,0.06640625,0.02777778,15.00,0.5,0.00,0.00,1.00,32.56,153.10,3638.69
3,1.00,2432.00,1.00,0.00,0.00,0.00,3648.00,0.00,0.00,2.00,0.00,0.00,0.00,11829248.00,5914624.00,0.00,1216.00,1216.00,1.00,16.00,16.00,1.00,1216.00,0.06640625,0.02631579,15.00,0.5,0.00,0.00,1.00,37.35,180.27,4313.45
3,1.00,2560.00,1.00,0.00,0.00,0.00,3840.00,0.00,0.00,2.00,0.00,0.00,0.00,13107200.00,6553600.00,0.00,1280.00,1280.00,1.00,16.00,16.00,1.00,1280.00,0.06640625,0.025,15.00,0.5,0.00,0.00,1.00,43.65,209.31,5058.82
3,1.00,2688.00,1.00,0.00,0.00,0.00,4032.00,0.00,0.00,2.00,0.00,0.00,0.00,14450688.00,7225344.00,0.00,1344.00,1344.00,1.00,16.00,16.00,1.00,1344.00,0.06640625,0.02380952,15.00,0.5,0.00,0.00,1.00,49.32,242.28,5800.80
3,1.00,2816.00,1.00,0.00,0.00,0.00,4224.00,0.00,0.00,2.00,0.00,0.00,0.00,15859712.00,7929856.00,0.00,1408.00,1408.00,1.00,16.00,16.00,1.00,1408.00,0.06640625,0.02272727,15.00,0.5,0.00,0.00,1.00,56.35,278.48,6650.39
3,1.00,2944.00,1.00,0.00,0.00,0.00,4416.00,0.00,0.00,2.00,0.00,0.00,0.00,17334272.00,8667136.00,0.00,1472.00,1472.00,1.00,16.00,16.00,1.00,1472.00,0.06640625,0.02173913,15.00,0.5,0.00,0.00,1.00,64.81,317.94,7585.31
3,1.00,3072.00,1.00,0.00,0.00,0.00,4608.00,0.00,0.00,2.00,0.00,0.00,0.00,18874368.00,9437184.00,0.00,1536.00,1536.00,1.00,16.00,16.00,1.00,1536.00,0.06640625,0.02083333,15.00,0.5,0.00,0.00,1.00,73.74,360.81,28628.67
3,1.00,3200.00,1.00,0.00,0.00,0.00,4800.00,0.00,0.00,2.00,0.00,0.00,0.00,20480000.00,10240000.00,0.00,1600.00,1600.00,1.00,16.00,16.00,1.00,1600.00,0.06640625,0.02,15.00,0.5,0.00,0.00,1.00,83.72,410.13,9762.34
3,1.00,3328.00,1.00,0.00,0.00,0.00,4992.00,0.00,0.00,2.00,0.00,0.00,0.00,22151168.00,11075584.00,0.00,1664.00,1664.00,1.00,16.00,16.00,1.00,1664.00,0.06640625,0.01923077,15.00,0.5,0.00,0.00,1.00,95.83,460.77,10997.72
3,1.00,3456.00,1.00,0.00,0.00,0.00,5184.00,0.00,0.00,2.00,0.00,0.00,0.00,23887872.00,11943936.00,0.00,1728.00,1728.00,1.00,16.00,16.00,1.00,1728.00,0.06640625,0.01851852,15.00,0.5,0.00,0.00,1.00,108.48,516.86,12271.70
3,1.00,3584.00,1.00,0.00,0.00,0.00,5376.00,0.00,0.00,2.00,0.00,0.00,0.00,25690112.00,12845056.00,0.00,1792.00,1792.00,1.00,16.00,16.00,1.00,1792.00,0.06640625,0.01785714,15.00,0.5,0.00,0.00,1.00,124.16,577.07,13884.21
3,1.00,3712.00,1.00,0.00,0.00,0.00,5568.00,0.00,0.00,2.00,0.00,0.00,0.00,27557888.00,13778944.00,0.00,1856.00,1856.00,1.00,16.00,16.00,1.00,1856.00,0.06640625,0.01724138,15.00,0.5,0.00,0.00,1.00,139.76,644.03,15162.70
3,1.00,3840.00,1.00,0.00,0.00,0.00,5760.00,0.00,0.00,2.00,0.00,0.00,0.00,29491200.00,14745600.00,0.00,1920.00,1920.00,1.00,16.00,16.00,1.00,1920.00,0.06640625,0.01666667,15.00,0.5,0.00,0.00,1.00,158.71,713.54,16798.12
3,1.00,3968.00,1.00,0.00,0.00,0.00,5952.00,0.00,0.00,2.00,0.00,0.00,0.00,31490048.00,15745024.00,0.00,1984.00,1984.00,1.00,16.00,16.00,1.00,1984.00,0.06640625,0.01612903,15.00,0.5,0.00,0.00,1.00,179.10,791.95,18475.40
3,1.00,4096.00,1.00,0.00,0.00,0.00,6144.00,0.00,0.00,2.00,0.00,0.00,0.00,33554432.00,16777216.00,0.00,2048.00,2048.00,1.00,16.00,16.00,1.00,2048.00,0.06640625,0.015625,15.00,0.5,0.00,0.00,1.00,201.88,879.91,79714.55
4,0.00,8.00,1.00,128.00,8.00,0.00,233.00,0.00,0.00,0.00,0.00,0.00,0.00,32768.00,16384.00,2048.00,64.00,64.00,1.00,16.00,16.00,1.00,64.00,0.125,0.125,0.00,0.5,0.00,0.00,1.00,2.37,2.46,3.21
4,0.00,16.00,1.00,256.00,16.00,0.00,453.00,0.00,0.00,0.00,0.00,0.00,0.00,131072.00,65536.00,2048.00,128.00,128.00,1.00,16.00,16.00,1.00,128.00,0.125,0.03125,0.00,0.5,0.00,0.00,1.00,2.63,2.42,5.09
4,0.00,24.00,1.00,384.00,24.00,0.00,673.00,0.00,0.00,0.00,0.00,0.00,0.00,294912.00,147456.00,2048.00,192.00,192.00,1.00,16.00,16.00,1.00,192.00,0.125,0.01388889,0.00,0.5,0.00,0.00,1.00,2.34,2.36,12.08
4,0.00,32.00,1.00,512.00,32.00,0.00,893.00,0.00,0.00,0.00,0.00,0.00,0.00,524288.00,262144.00,2048.00,256.00,256.00,1.00,16.00,16.00,1.00,256.00,0.125,0.0078125,0.00,0.5,0.00,0.00,1.00,2.66,3.15,24.90
4,0.00,40.00,1.00,640.00,40.00,0.00,1113.00,0.00,0.00,0.00,0.00,0.00,0.00,819200.00,409600.00,2048.00,320.00,320.00,1.00,16.00,16.00,1.00,320.00,0.125,0.005,0.00,0.5,0.00,0.00,1.00,3.02,4.06,40.77
4,0.00,48.00,1.00,768.00,48.00,0.00,1333.00,0.00,0.00,0.00,0.00,0.00,0.00,1179648.00,589824.00,2048.00,384.00,384.00,1.00,16.00,16.00,1.00,384.00,0.125,0.003472222,0.00,0.5,0.00,0.00,1.00,3.25,4.55,78.69
4,0.00,56.00,1.00,896.00,56.00,0.00,1553.00,0.00,0.00,0.00,0.00,0.00,0.00,1605632.00,802816.00,2048.00,448.00,448.00,1.00,16.00,16.00,1.00,448.00,0.125,0.002551021,0.00,0.5,0.00,0.00,1.00,3.54,6.10,110.79
4,0.00,64.00,1.00,1024.00,64.00,0.00,1773.00,0.00,0.00,0.00,0.00,0.00,0.00,2097152.00,1048576.00,2048.00,512.00,512.00,1.00,16.00,16.00,1.00,512.00,0.125,0.001953125,0.00,0.5,0.00,0.00,1.00,3.83,8.11,175.38
4,0.00,72.00,1.00,1152.00,72.00,0.00,1993.00,0.00,0.00,0.00,0.00,0.00,0.00,2654208.00,1327104.00,2048.00,576.00,576.00,1.00,16.00,16.00,1.00,576.00,0.125,0.00154321,0.00,0.5,0.00,0.00,1.00,4.29,11.47,238.99
4,0.00,80.00,1.00,1280.00,80.00,0.00,2213.00,0.00,0.00,0.00,0.00,0.00,0.00,3276800.00,1638400.00,2048.00,640.00,640.00,1.00,16.00,16.00,1.00,640.00,0.125,0.00125,0.00,0.5,0.00,0.00,1.00,5.24,14.63,327.50
4,0.00,88.00,1.00,1408.00,88.00,0.00,2433.00,0.00,0.00,0.00,0.00,0.00,0.00,3964928.00,1982464.00,2048.00,704.00,704.00,1.00,16.00,16.00,1.00,704.00,0.125,0.001033058,0.00,0.5,0.00,0.00,1.00,5.67,18.53,437.35
4,0.00,96.00,1.00,1536.00,96.00,0.00,2653.00,0.00,0.00,0.00,0.00,0.00,0.00,4718592.00,2359296.00,2048.00,768.00,768.00,1.00,16.00,16.00,1.00,768.00,0.125,0.000868056,0.00,0.5,0.00,0.00,1.00,6.49,22.42,564.43
4,0.00,104.00,1.00,1664.00,104.00,0.00,2873.00,0.00,0.00,0.00,0.00,0.00,0.00,5537792.00,2768896.00,2048.00,832.00,832.00,1.00,16.00,16.00,1.00,832.00,0.125,0.000739645,0.00,0.5,0.00,0.00,1.00,7.43,26.97,720.00
4,0.00,112.00,1.00,1792.00,112.00,0.00,3093.00,0.00,0.00,0.00,0.00,0.00,0.00,6422528.00,3211264.00,2048.00,896.00,896.00,1.00,16.00,16.00,1.00,896.00,0.125,0.000637755,0.00,0.5,0.00,0.00,1.00,9.08,33.06,897.44
4,0.00,120.00,1.00,1920.00,120.00,0.00,3313.00,0.00,0.00,0.00,0.00,0.00,0.00,7372800.00,3686400.00,2048.00,960.00,960.00,1.00,16.00,16.00,1.00,960.00,0.125,0.000555556,0.00,0.5,0.00,0.00,1.00,10.07,39.32,1104.95
4,0.00,128.00,1.00,2048.00,128.00,0.00,3533.00,0.00,0.00,0.00,0.00,0.00,0.00,8388608.00,4194304.00,2048.00,1024.00,1024.00,1.00,16.00,16.00,1.00,1024.00,0.125,0.000488281,0.00,0.5,0.00,0.00,1.00,12.98,45.73,1339.12
4,0.00,136.00,1.00,2176.00,136.00,0.00,3753.00,0.00,0.00,0.00,0.00,0.00,0.00,9469952.00,4734976.00,2048.00,1088.00,1088.00,1.00,16.00,16.00,1.00,1088.00,0.125,0.000432526,0.00,0.5,0.00,0.00,1.00,15.31,53.89,1613.19
4,0.00,144.00,1.00,2304.00,144.00,0.00,3973.00,0.00,0.00,0.00,0.00,0.00,0.00,10616832.00,5308416.00,2048.00,1152.00,1152.00,1.00,16.00,16.00,1.00,1152.00,0.125,0.000385803,0.00,0.5,0.00,0.00,1.00,17.61,63.36,1912.44
4,0.00,152.00,1.00,2432.00,152.00,0.00,4193.00,0.00,0.00,0.00,0.00,0.00,0.00,11829248.00,5914624.00,2048.00,1216.00,1216.00,1.00,16.00,16.00,1.00,1216.00,0.125,0.00034626,0.00,0.5,0.00,0.00,1.00,8.47,73.31,2331.92
4,0.00,160.00,1.00,2560.00,160.00,0.00,4413.00,0.00,0.00,0.00,0.00,0.00,0.00,13107200.00,6553600.00,2048.00,1280.00,1280.00,1.00,16.00,16.00,1.00,1280.00,0.125,0.0003125,0.00,0.5,0.00,0.00,1.00,9.89,84.14,2713.91
4,0.00,168.00,1.00,2688.00,168.00,0.00,4633.00,0.00,0.00,0.00,0.00,0.00,0.00,14450688.00,7225344.00,2048.00,1344.00,1344.00,1.00,16.00,16.00,1.00,1344.00,0.125,0.000283447,0.00,0.5,0.00,0.00,1.00,10.57,97.05,3138.74
4,0.00,176.00,1.00,2816.00,176.00,0.00,4853.00,0.00,0.00,0.00,0.00,0.00,0.00,15859712.00,7929856.00,2048.00,1408.00,1408.00,1.00,16.00,16.00,1.00,1408.00,0.125,0.000258265,0.00,0.5,0.00,0.00,1.00,11.48,110.21,3579.91
4,0.00,184.00,1.00,2944.00,184.00,0.00,5073.00,0.00,0.00,0.00,0.00,0.00,0.00,17334272.00,8667136.00,2048.00,1472.00,1472.00,1.00,16.00,16.00,1.00,1472.00,0.125,0.000236295,0.00,0.5,0.00,0.00,1.00,13.00,124.78,4183.34
4,0.00,192.00,1.00,3072.00,192.00,0.00,5293.00,0.00,0.00,0.00,0.00,0.00,0.00,18874368.00,9437184.00,2048.00,1536.00,1536.00,1.00,16.00,16.00,1.00,1536.00,0.125,0.000217014,0.00,0.5,0.00,0.00,1.00,14.50,140.26,4660.15
4,0.00,200.00,1.00,3200.00,200.00,0.00,5513.00,0.00,0.00,0.00,0.00,0.00,0.00,20480000.00,10240000.00,2048.00,1600.00,1600.00,1.00,16.00,16.00,1.00,1600.00,0.125,0.0002,0.00,0.5,0.00,0.00,1.00,16.83,157.77,5397.34
4,0.00,208.00,1.00,3328.00,208.00,0.00,5733.00,0.00,0.00,0.00,0.00,0.00,0.00,22151168.00,11075584.00,2048.00,1664.00,1664.00,1.00,16.00,16.00,1.00,1664.00,0.125,0.000184911,0.00,0.5,0.00,0.00,1.00,21.19,176.87,6028.11
4,0.00,216.00,1.00,3456.00,216.00,0.00,5953.00,0.00,0.00,0.00,0.00,0.00,0.00,23887872.00,11943936.00,2048.00,1728.00,1728.00,1.00,16.00,16.00,1.00,1728.00,0.125,0.000171468,0.00,0.5,0.00,0.00,1.00,23.00,197.28,6795.14
4,0.00,224.00,1.00,3584.00,224.00,0.00,6173.00,0.00,0.00,0.00,0.00,0.00,0.00,25690112.00,12845056.00,2048.00,1792.00,1792.00,1.00,16.00,16.00,1.00,1792.00,0.125,0.000159439,0.00,0.5,0.00,0.00,1.00,26.78,218.43,7544.98
4,0.00,232.00,1.00,3712.00,232.00,0.00,6393.00,0.00,0.00,0.00,0.00,0.00,0.00,27557888.00,13778944.00,2048.00,1856.00,1856.00,1.00,16.00,16.00,1.00,1856.00,0.125,0.000148633,0.00,0.5,0.00,0.00,1.00,28.15,242.37,8469.29
4,0.00,240.00,1.00,3840.00,240.00,0.00,6613.00,0.00,0.00,0.00,0.00,0.00,0.00,29491200.00,14745600.00,2048.00,1920.00,1920.00,1.00,16.00,16.00,1.00,1920.00,0.125,0.000138889,0.00,0.5,0.00,0.00,1.00,31.67,267.12,9283.83
4,0.00,248.00,1.00,3968.00,248.00,0.00,6833.00,0.00,0.00,0.00,0.00,0.00,0.00,31490048.00,15745024.00,2048.00,1984.00,1984.00,1.00,16.00,16.00,1.00,1984.00,0.125,0.000130073,0.00,0.5,0.00,0.00,1.00,32.92,294.41,10300.45
4,0.00,256.00,1.00,4096.00,256.00,0.00,7053.00,0.00,0.00,0.00,0.00,0.00,0.00,33554432.00,16777216.00,2048.00,2048.00,2048.00,1.00,16.00,16.00,1.00,2048.00,0.125,0.00012207,0.00,0.5,0.00,0.00,1.00,40.31,322.99,11273.93
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,17424.00,16384.00,0.00,64.00,64.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2.84,2.77,2.16
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,67600.00,65536.00,0.00,128.00,128.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,3.10,2.72,2.27
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,150544.00,147456.00,0.00,192.00,192.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2.46,2.72,3.13
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,266256.00,262144.00,0.00,256.00,256.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2.63,2.58,3.60
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,414736.00,409600.00,0.00,320.00,320.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2.69,3.00,3.82
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,595984.00,589824.00,0.00,384.00,384.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,2.86,3.07,4.36
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,810000.00,802816.00,0.00,448.00,448.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,3.14,3.25,5.18
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,1056784.00,1048576.00,0.00,512.00,512.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,3.69,3.65,6.26
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,1336336.00,1327104.00,0.00,576.00,576.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,3.81,3.88,6.62
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,1648656.00,1638400.00,0.00,640.00,640.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,3.77,3.86,7.48
5,1.00,9.00,1.00,0.00,0.00,0.00,27.00,0.00,0.00,2.00,0.00,0.00,1.00,1993744.00,1982464.00,0.00,704.00,704.00,1.00,16.00,16.00,1.00,0.00,0.5625,9.00,0.00,0.1111111,0.00,0.00,1.00,4.33,4.18,8.68
